月,研究者名,分野,希望予算,希望職位,アクセス数,マッチング数
2039-06,研究者71,バイオ,1000,教授,191,12
2039-07,研究者100,材料工学,200,准教授,108,4
2039-07,研究者84,環境科学,200,准教授,258,19
2039-07,研究者28,バイオ,700,助教,487,4
2039-07,研究者2,エネルギー,300,准教授,237,19
2039-07,研究者4,バイオ,500,准教授,436,6
2039-07,研究者5,AI,100,准教授,499,12
2039-07,研究者63,エネルギー,500,助教,25,3
2039-07,研究者67,環境科学,100,准教授,424,16
2039-07,研究者98,AI,100,准教授,288,10
2039-07,研究者58,材料工学,100,講師,414,18
2039-07,研究者37,エネルギー,500,講師,251,19
2039-07,研究者52,ロボティクス,100,教授,98,9
2039-08,研究者58,AI,1000,教授,20,7
2039-08,研究者14,AI,300,教授,108,13
2039-08,研究者91,エネルギー,300,助教,265,15
2039-08,研究者7,環境科学,700,特任研究員,209,8
2039-08,研究者1,バイオ,700,准教授,27,8
2039-08,研究者13,環境科学,700,講師,177,15
2039-08,研究者49,バイオ,1000,助教,13,2
2039-08,研究者68,バイオ,100,特任研究員,360,14
2039-08,研究者35,エネルギー,700,教授,262,7
2039-08,研究者7,バイオ,100,助教,341,11
2039-08,研究者72,ロボティクス,100,教授,373,1
2039-08,研究者17,AI,300,准教授,41,5
2039-08,研究者39,ロボティクス,300,特任研究員,226,9
2039-08,研究者33,エネルギー,700,講師,178,3
2039-09,研究者40,AI,100,特任研究員,322,19
2039-09,研究者93,エネルギー,100,特任研究員,124,8
2039-09,研究者11,エネルギー,300,講師,289,14
2039-09,研究者25,AI,1000,助教,33,14
2039-09,研究者56,バイオ,300,講師,13,12
2039-09,研究者27,AI,200,准教授,331,16
2039-09,研究者35,環境科学,700,准教授,192,19
2039-09,研究者5,材料工学,1000,助教,320,8
2039-09,研究者13,ロボティクス,1000,講師,448,18
2039-09,研究者57,バイオ,200,教授,40,12
2039-09,研究者71,AI,200,特任研究員,57,1
2039-10,研究者42,バイオ,500,助教,20,12
2039-10,研究者64,材料工学,300,講師,191,10
2039-10,研究者29,材料工学,300,特任研究員,16,3
2039-10,研究者33,環境科学,100,准教授,347,12
2039-10,研究者3,バイオ,100,特任研究員,92,11
2039-10,研究者47,AI,1000,特任研究員,111,0
2039-10,研究者31,バイオ,200,特任研究員,297,14
2039-10,研究者9,エネルギー,500,助教,225,7
2039-10,研究者100,エネルギー,1000,特任研究員,243,4
2039-10,研究者64,バイオ,200,准教授,305,8
2039-10,研究者7,環境科学,200,教授,381,20
2039-10,研究者42,エネルギー,200,教授,190,11
2039-10,研究者36,エネルギー,300,教授,132,19
2039-10,研究者62,AI,1000,教授,103,16
2039-10,研究者95,材料工学,200,教授,35,7
2039-10,研究者33,環境科学,500,特任研究員,81,16
2039-10,研究者98,エネルギー,200,教授,136,15
2039-10,研究者58,材料工学,300,講師,134,11
2039-10,研究者4,エネルギー,1000,教授,65,16
2039-10,研究者45,バイオ,1000,講師,23,2
2039-10,研究者53,バイオ,300,助教,196,18
2039-10,研究者83,環境科学,1000,助教,456,2
2039-10,研究者36,エネルギー,1000,准教授,368,20
2039-10,研究者81,ロボティクス,500,助教,108,1
2039-10,研究者33,バイオ,100,教授,423,16
2039-11,研究者30,環境科学,200,助教,120,19
2039-11,研究者40,環境科学,500,講師,432,8
2039-11,研究者88,AI,300,助教,463,20
2039-11,研究者97,AI,1000,特任研究員,448,6
2039-11,研究者85,ロボティクス,200,助教,14,12
2039-11,研究者80,バイオ,300,准教授,311,4
2039-11,研究者32,環境科学,1000,助教,257,19
2039-11,研究者67,ロボティクス,200,講師,13,5
2039-11,研究者22,環境科学,300,講師,247,10
2039-11,研究者25,バイオ,300,教授,252,2
2039-11,研究者67,AI,500,助教,209,13
2039-11,研究者27,バイオ,100,講師,399,0
2039-11,研究者65,エネルギー,100,助教,442,10
2039-11,研究者51,ロボティクス,300,教授,426,13
2039-11,研究者55,材料工学,200,准教授,440,2
2039-11,研究者99,材料工学,100,特任研究員,457,13
2039-11,研究者2,ロボティクス,500,特任研究員,67,8
2039-11,研究者16,環境科学,500,准教授,41,0
2039-11,研究者6,エネルギー,500,准教授,140,20
2039-11,研究者14,環境科学,700,准教授,490,8
2039-11,研究者56,バイオ,200,准教授,210,20
2039-11,研究者70,環境科学,700,助教,229,2
2039-11,研究者61,環境科学,700,助教,436,1
2039-11,研究者86,材料工学,1000,講師,52,14
2039-11,研究者100,材料工学,1000,准教授,251,3
2039-11,研究者47,ロボティクス,1000,助教,412,1
2039-11,研究者67,環境科学,700,講師,250,15
2039-12,研究者26,エネルギー,100,准教授,18,19
2039-12,研究者79,バイオ,1000,助教,417,6
2039-12,研究者61,ロボティクス,700,教授,333,18
2039-12,研究者9,材料工学,300,准教授,473,19
2039-12,研究者61,ロボティクス,300,助教,94,17
2039-12,研究者73,ロボティクス,500,准教授,414,1
2039-12,研究者58,AI,300,准教授,215,8
2039-12,研究者33,ロボティクス,700,教授,217,17
2039-12,研究者64,バイオ,700,講師,79,4
2039-12,研究者78,ロボティクス,500,講師,62,12
2039-12,研究者89,材料工学,300,准教授,44,13
2039-12,研究者2,AI,1000,教授,117,0
2039-12,研究者54,ロボティクス,1000,助教,30,18
2039-12,研究者47,ロボティクス,200,特任研究員,278,12
2040-01,研究者61,ロボティクス,100,助教,317,11
2040-01,研究者79,材料工学,200,准教授,374,20
2040-01,研究者43,材料工学,700,准教授,442,12
2040-01,研究者32,エネルギー,300,特任研究員,177,6
2040-01,研究者43,材料工学,500,助教,452,16
2040-01,研究者99,ロボティクス,1000,講師,203,1
2040-01,研究者29,AI,300,教授,51,8
2040-01,研究者56,AI,700,准教授,403,13
2040-01,研究者94,エネルギー,100,講師,125,9
2040-01,研究者22,材料工学,700,助教,264,18
2040-01,研究者67,バイオ,700,教授,79,5
2040-01,研究者32,環境科学,300,講師,16,15
2040-01,研究者73,AI,200,特任研究員,38,4
2040-01,研究者11,環境科学,500,教授,207,3
2040-01,研究者61,環境科学,300,特任研究員,25,14
2040-01,研究者50,バイオ,1000,教授,85,20
2040-01,研究者71,バイオ,100,准教授,151,12
2040-01,研究者65,ロボティクス,1000,特任研究員,40,19
2040-01,研究者40,材料工学,100,准教授,69,16
2040-01,研究者55,バイオ,300,教授,256,3
2040-01,研究者56,環境科学,1000,特任研究員,330,9
2040-01,研究者8,ロボティクス,500,准教授,98,16
2040-02,研究者18,ロボティクス,200,講師,15,5
2040-02,研究者42,エネルギー,300,准教授,369,19
2040-02,研究者31,材料工学,200,教授,158,4
2040-02,研究者11,環境科学,200,教授,339,0
2040-02,研究者8,エネルギー,200,助教,255,9
2040-02,研究者58,ロボティクス,500,教授,415,5
2040-02,研究者84,材料工学,100,講師,327,10
2040-02,研究者53,材料工学,500,教授,448,6
2040-02,研究者20,環境科学,100,講師,146,16
2040-02,研究者77,バイオ,1000,教授,383,1
2040-02,研究者16,エネルギー,500,特任研究員,13,1
2040-02,研究者57,材料工学,100,講師,245,9
2040-03,研究者97,エネルギー,100,講師,35,19
2040-03,研究者89,バイオ,500,教授,98,0
2040-03,研究者78,材料工学,1000,助教,80,17
2040-03,研究者45,ロボティクス,1000,特任研究員,295,5
2040-03,研究者76,材料工学,200,助教,364,6
2040-03,研究者96,ロボティクス,700,助教,491,20
2040-03,研究者53,材料工学,100,助教,198,2
2040-03,研究者28,ロボティクス,300,助教,221,16
2040-03,研究者69,ロボティクス,500,助教,325,14
2040-03,研究者38,AI,1000,特任研究員,484,2
2040-03,研究者55,材料工学,300,講師,338,0
2040-03,研究者31,AI,100,講師,205,15
2040-03,研究者63,材料工学,700,講師,251,1
2040-03,研究者47,材料工学,100,特任研究員,256,16
2040-03,研究者41,環境科学,300,助教,136,11
2040-03,研究者95,ロボティクス,1000,特任研究員,23,4
2040-03,研究者37,環境科学,200,教授,324,20
2040-03,研究者79,バイオ,700,教授,177,6
2040-03,研究者49,材料工学,300,助教,288,0
2040-03,研究者4,エネルギー,500,特任研究員,347,11
2040-03,研究者73,環境科学,100,特任研究員,397,8
2040-03,研究者21,エネルギー,700,助教,230,2
2040-03,研究者34,エネルギー,700,教授,227,11
2040-03,研究者31,エネルギー,700,助教,128,14
2040-03,研究者25,エネルギー,1000,講師,366,4
2040-03,研究者90,環境科学,300,講師,110,0
2040-03,研究者57,AI,1000,講師,213,9
2040-03,研究者5,ロボティクス,700,准教授,468,2
2040-04,研究者47,ロボティクス,500,特任研究員,441,10
2040-04,研究者63,バイオ,100,講師,14,19
2040-04,研究者59,バイオ,500,特任研究員,377,1
2040-04,研究者41,ロボティクス,100,准教授,36,6
2040-04,研究者39,環境科学,1000,講師,132,3
2040-04,研究者40,バイオ,100,講師,368,10
2040-04,研究者78,バイオ,300,教授,81,3
2040-04,研究者24,環境科学,300,特任研究員,20,8
2040-04,研究者71,ロボティクス,200,特任研究員,426,14
2040-04,研究者8,AI,200,教授,246,19
2040-04,研究者27,バイオ,500,講師,161,14
2040-04,研究者43,バイオ,300,教授,477,5
2040-04,研究者40,AI,300,特任研究員,148,20
2040-05,研究者28,環境科学,500,准教授,81,14
2040-05,研究者24,バイオ,300,特任研究員,415,1
2040-05,研究者37,ロボティクス,1000,助教,211,5
2040-05,研究者55,AI,100,助教,298,6
2040-05,研究者87,環境科学,500,准教授,200,7
2040-05,研究者100,エネルギー,500,講師,311,0
2040-05,研究者77,ロボティクス,500,准教授,106,15
2040-05,研究者86,エネルギー,1000,助教,400,8
2040-05,研究者95,エネルギー,100,助教,234,8
2040-05,研究者15,材料工学,500,教授,498,20
2040-05,研究者46,エネルギー,700,助教,161,9
2040-05,研究者21,材料工学,1000,特任研究員,71,15
2040-05,研究者14,環境科学,500,講師,449,4
2040-05,研究者50,材料工学,1000,助教,351,3
2040-05,研究者34,ロボティクス,300,講師,182,1
2040-05,研究者54,AI,500,特任研究員,111,3
2040-05,研究者31,AI,1000,助教,404,0
2040-05,研究者23,材料工学,200,特任研究員,476,20
2040-05,研究者13,ロボティクス,700,特任研究員,134,13
2040-05,研究者39,バイオ,300,教授,318,3
2040-05,研究者79,環境科学,700,講師,107,12
2040-05,研究者84,エネルギー,200,講師,321,16
2040-05,研究者69,バイオ,100,准教授,494,4
2040-05,研究者3,材料工学,1000,特任研究員,382,18
2040-05,研究者26,バイオ,300,准教授,244,4
2040-05,研究者73,材料工学,200,教授,251,11
2040-06,研究者20,AI,700,准教授,315,4
2040-06,研究者76,材料工学,300,特任研究員,437,2
2040-06,研究者16,ロボティクス,300,教授,272,19
2040-06,研究者77,環境科学,1000,助教,356,3
2040-06,研究者54,エネルギー,200,特任研究員,39,16
2040-06,研究者37,環境科学,100,准教授,65,4
2040-06,研究者97,エネルギー,100,特任研究員,390,18
2040-06,研究者97,バイオ,1000,助教,479,5
2040-06,研究者3,材料工学,700,特任研究員,121,2
2040-06,研究者94,エネルギー,1000,特任研究員,25,17
2040-06,研究者94,ロボティクス,700,准教授,482,6
2040-06,研究者78,エネルギー,100,助教,330,17
2040-06,研究者100,ロボティクス,500,講師,80,5
2040-06,研究者96,ロボティクス,200,講師,333,5
2040-07,研究者98,エネルギー,1000,講師,335,12
2040-07,研究者30,材料工学,100,教授,251,17
2040-07,研究者27,環境科学,1000,特任研究員,49,0
2040-07,研究者59,AI,100,講師,468,7
2040-07,研究者53,環境科学,1000,教授,445,14
2040-07,研究者64,エネルギー,700,准教授,34,19
2040-07,研究者73,環境科学,1000,教授,72,9
2040-07,研究者40,エネルギー,1000,准教授,84,5
2040-07,研究者1,エネルギー,300,准教授,467,5
2040-07,研究者46,エネルギー,1000,教授,405,0
2040-07,研究者100,AI,1000,講師,471,11
2040-07,研究者76,AI,100,講師,329,5
2040-08,研究者86,バイオ,200,准教授,61,5
2040-08,研究者74,エネルギー,700,教授,204,2
2040-08,研究者58,環境科学,500,助教,103,2
2040-08,研究者87,AI,500,助教,58,12
2040-08,研究者30,環境科学,300,講師,180,2
2040-08,研究者41,ロボティクス,700,講師,127,16
2040-08,研究者16,エネルギー,1000,講師,357,14
2040-08,研究者74,環境科学,700,講師,308,13
2040-08,研究者67,エネルギー,1000,教授,349,6
2040-08,研究者38,AI,1000,准教授,252,19
2040-08,研究者50,AI,700,准教授,166,19
2040-08,研究者21,環境科学,500,特任研究員,66,14
2040-08,研究者24,環境科学,200,助教,361,20
2040-08,研究者58,材料工学,300,教授,347,11
2040-08,研究者31,材料工学,100,助教,309,9
2040-08,研究者97,材料工学,200,准教授,198,0
2040-08,研究者80,エネルギー,300,特任研究員,157,1
2040-08,研究者41,エネルギー,300,講師,327,4
2040-08,研究者38,エネルギー,200,教授,14,20
2040-08,研究者75,材料工学,300,教授,415,6
2040-08,研究者18,AI,200,特任研究員,368,4
2040-09,研究者93,バイオ,100,助教,417,9
2040-09,研究者85,AI,300,助教,50,2
2040-09,研究者36,AI,500,教授,46,17
2040-09,研究者96,材料工学,100,准教授,102,7
2040-09,研究者73,ロボティクス,100,助教,271,4
2040-09,研究者16,バイオ,500,教授,24,0
2040-09,研究者13,ロボティクス,1000,講師,423,8
2040-09,研究者52,材料工学,1000,講師,489,4
2040-09,研究者100,バイオ,200,教授,487,13
2040-09,研究者37,エネルギー,500,講師,271,15
2040-09,研究者64,AI,100,助教,365,0
2040-09,研究者8,バイオ,500,特任研究員,66,0
2040-09,研究者61,エネルギー,100,准教授,187,7
2040-09,研究者73,ロボティクス,100,助教,292,13
2040-09,研究者39,AI,300,教授,316,4
2040-10,研究者83,ロボティクス,500,助教,219,16
2040-10,研究者94,エネルギー,500,教授,101,19
2040-10,研究者1,バイオ,1000,教授,352,16
2040-10,研究者53,ロボティクス,1000,特任研究員,319,2
2040-10,研究者16,材料工学,500,教授,413,4
2040-10,研究者75,材料工学,100,教授,176,5
2040-10,研究者96,エネルギー,300,教授,223,5
2040-10,研究者4,エネルギー,200,特任研究員,87,10
2040-10,研究者57,エネルギー,700,准教授,155,15
2040-10,研究者21,環境科学,1000,講師,140,5
2040-10,研究者59,バイオ,200,助教,32,9
2040-10,研究者34,バイオ,100,講師,188,2
2040-10,研究者99,材料工学,300,准教授,132,4
2040-10,研究者20,バイオ,100,特任研究員,357,11
2040-10,研究者83,エネルギー,100,特任研究員,312,8
2040-10,研究者80,環境科学,1000,特任研究員,427,1
2040-10,研究者35,エネルギー,300,教授,77,12
2040-10,研究者27,環境科学,1000,特任研究員,348,20
2040-10,研究者100,バイオ,200,講師,247,7
2040-10,研究者8,AI,100,講師,465,16
2040-10,研究者10,材料工学,1000,講師,479,9
2040-10,研究者65,ロボティクス,700,教授,362,6
2040-10,研究者78,材料工学,100,助教,33,20
2040-10,研究者67,材料工学,100,特任研究員,421,10
2040-10,研究者66,AI,200,講師,100,19
2040-10,研究者82,エネルギー,700,准教授,13,3
2040-10,研究者56,AI,700,助教,406,2
2040-10,研究者80,環境科学,300,助教,242,12
2040-11,研究者75,エネルギー,300,助教,261,13
2040-11,研究者56,エネルギー,300,特任研究員,450,17
2040-11,研究者69,ロボティクス,700,准教授,138,5
2040-11,研究者33,バイオ,100,教授,25,5
2040-11,研究者46,エネルギー,500,助教,314,5
2040-11,研究者45,材料工学,300,教授,199,7
2040-11,研究者29,環境科学,100,准教授,395,7
2040-11,研究者94,エネルギー,700,特任研究員,179,9
2040-11,研究者27,ロボティクス,100,教授,73,2
2040-11,研究者38,AI,300,教授,485,8
2040-11,研究者82,ロボティクス,200,助教,356,1
2040-11,研究者80,ロボティクス,700,助教,407,8
2040-11,研究者11,環境科学,200,教授,204,12
